agent,alternatives,comment,dataset,val
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",39.0,207.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",41.0,207.0,{'0-1': '0<1'}
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",42.0,207.0,{'0-1': '0>1'}
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",43.0,207.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",44.0,207.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",45.0,207.0,{'0-1': '0>1'}
A1PMOFOXDM4ZLR,"('Cornell', 'U Mich')",46.0,207.0,{'0-1': '0>1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",27.0,208.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",28.0,208.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",29.0,208.0,{'0-1': '0>1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",30.0,208.0,{'0-1': '0=1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",32.0,208.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",33.0,208.0,{'0-1': '0>1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",34.0,208.0,{'0-1': '0=1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",35.0,208.0,{'0-1': '0NA1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",36.0,208.0,{'0-1': '0=1'}
A1PMOFOXDM4ZLR,"('Bates', 'Hamilton')",38.0,208.0,{'0-1': '0<1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",25.0,207.0,{'0-1': '0<1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",26.0,207.0,{'0-1': '0>1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",27.0,207.0,{'0-1': '0>1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",28.0,207.0,{'0-1': '0>1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",29.0,207.0,{'0-1': '0>1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",30.0,207.0,{'0-1': '0NA1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",31.0,207.0,{'0-1': '0NA1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",32.0,207.0,{'0-1': '0>1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",33.0,207.0,{'0-1': '0NA1'}
A3NUIEPMZSHEZ4,"('Cornell', 'U Mich')",34.0,207.0,{'0-1': '0=1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",11.0,208.0,{'0-1': '0=1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",13.0,208.0,{'0-1': '0<1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",14.0,208.0,{'0-1': '0=1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",15.0,208.0,{'0-1': '0NA1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",17.0,208.0,{'0-1': '0=1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",21.0,208.0,{'0-1': '0=1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",22.0,208.0,{'0-1': '0<1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",23.0,208.0,{'0-1': '0<1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",24.0,208.0,{'0-1': '0=1'}
A3NUIEPMZSHEZ4,"('Bates', 'Hamilton')",25.0,208.0,{'0-1': '0=1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",15.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",16.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",17.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",18.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",19.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",20.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",21.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",22.0,207.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",23.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Cornell', 'U Mich')",24.0,207.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",1.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",2.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",3.0,208.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",4.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",5.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",6.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",7.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",8.0,208.0,{'0-1': '0<1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",9.0,208.0,{'0-1': '0>1'}
A9HIJETW998RR,"('Bates', 'Hamilton')",10.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",15.0,207.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",16.0,207.0,{'0-1': '0>1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",17.0,207.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",18.0,207.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",19.0,207.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",20.0,207.0,{'0-1': '0=1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",21.0,207.0,{'0-1': '0>1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",22.0,207.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",23.0,207.0,{'0-1': '0NA1'}
AG6WV3WODQ7IN,"('Cornell', 'U Mich')",24.0,207.0,{'0-1': '0=1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",1.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",2.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",3.0,208.0,{'0-1': '0=1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",4.0,208.0,{'0-1': '0NA1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",5.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",6.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",7.0,208.0,{'0-1': '0=1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",8.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",9.0,208.0,{'0-1': '0<1'}
AG6WV3WODQ7IN,"('Bates', 'Hamilton')",10.0,208.0,{'0-1': '0<1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",66.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",67.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",68.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",69.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",70.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",71.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",72.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",73.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",76.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('Olin', 'GeorgiaTech')",77.0,205.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",33.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",34.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",35.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",36.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",37.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",38.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",39.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",40.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",41.0,206.0,{'0-1': '0NA1'}
A35Z5I09VVHKNS,"('U Pitt', 'Yale')",42.0,206.0,{'0-1': '0<1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",50.0,205.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",53.0,205.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",54.0,205.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",55.0,205.0,{'0-1': '0>1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",59.0,205.0,{'0-1': '0>1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",60.0,205.0,{'0-1': '0>1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",61.0,205.0,{'0-1': '0<1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",62.0,205.0,{'0-1': '0>1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",64.0,205.0,{'0-1': '0>1'}
A1KUSWYPDMM4SH,"('Olin', 'GeorgiaTech')",65.0,205.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",23.0,206.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",24.0,206.0,{'0-1': '0>1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",25.0,206.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",26.0,206.0,{'0-1': '0<1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",27.0,206.0,{'0-1': '0<1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",28.0,206.0,{'0-1': '0<1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",29.0,206.0,{'0-1': '0<1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",30.0,206.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",31.0,206.0,{'0-1': '0NA1'}
A1KUSWYPDMM4SH,"('U Pitt', 'Yale')",32.0,206.0,{'0-1': '0>1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",50.0,205.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",53.0,205.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",54.0,205.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",55.0,205.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",59.0,205.0,{'0-1': '0>1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",60.0,205.0,{'0-1': '0>1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",61.0,205.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",62.0,205.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",64.0,205.0,{'0-1': '0>1'}
A11QY0GS3QBM9L,"('Olin', 'GeorgiaTech')",65.0,205.0,{'0-1': '0NA1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",23.0,206.0,{'0-1': '0NA1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",24.0,206.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",25.0,206.0,{'0-1': '0=1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",26.0,206.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",27.0,206.0,{'0-1': '0=1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",28.0,206.0,{'0-1': '0<1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",29.0,206.0,{'0-1': '0NA1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",30.0,206.0,{'0-1': '0NA1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",31.0,206.0,{'0-1': '0NA1'}
A11QY0GS3QBM9L,"('U Pitt', 'Yale')",32.0,206.0,{'0-1': '0NA1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",14.0,205.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",15.0,205.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",16.0,205.0,{'0-1': '0=1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",19.0,205.0,{'0-1': '0>1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",20.0,205.0,{'0-1': '0=1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",21.0,205.0,{'0-1': '0>1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",22.0,205.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",23.0,205.0,{'0-1': '0>1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",24.0,205.0,{'0-1': '0=1'}
A1JGZD9FUDYJ30,"('Olin', 'GeorgiaTech')",25.0,205.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",1.0,206.0,{'0-1': '0>1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",2.0,206.0,{'0-1': '0=1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",3.0,206.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",4.0,206.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",5.0,206.0,{'0-1': '0=1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",6.0,206.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",7.0,206.0,{'0-1': '0=1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",9.0,206.0,{'0-1': '0>1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",10.0,206.0,{'0-1': '0<1'}
A1JGZD9FUDYJ30,"('U Pitt', 'Yale')",12.0,206.0,{'0-1': '0=1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",14.0,205.0,{'0-1': '0<1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",15.0,205.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",16.0,205.0,{'0-1': '0>1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",19.0,205.0,{'0-1': '0<1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",20.0,205.0,{'0-1': '0<1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",21.0,205.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",22.0,205.0,{'0-1': '0=1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",23.0,205.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",24.0,205.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('Olin', 'GeorgiaTech')",25.0,205.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",1.0,206.0,{'0-1': '0<1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",2.0,206.0,{'0-1': '0<1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",3.0,206.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",4.0,206.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",5.0,206.0,{'0-1': '0>1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",6.0,206.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",7.0,206.0,{'0-1': '0NA1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",9.0,206.0,{'0-1': '0=1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",10.0,206.0,{'0-1': '0>1'}
A207XYQUQTEIUH,"('U Pitt', 'Yale')",12.0,206.0,{'0-1': '0<1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",49.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",50.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",51.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",52.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",53.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",54.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",55.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",56.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",57.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('UPenn', 'Yale')",58.0,201.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",1.0,205.0,{'0-1': '0<1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",2.0,205.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",3.0,205.0,{'0-1': '0<1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",4.0,205.0,{'0-1': '0>1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",5.0,205.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",8.0,205.0,{'0-1': '0>1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",9.0,205.0,{'0-1': '0<1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",10.0,205.0,{'0-1': '0=1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",12.0,205.0,{'0-1': '0NA1'}
ACD400BAWY7QC,"('Olin', 'GeorgiaTech')",13.0,205.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",14.0,205.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",15.0,205.0,{'0-1': '0>1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",16.0,205.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",19.0,205.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",20.0,205.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",21.0,205.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",22.0,205.0,{'0-1': '0=1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",23.0,205.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",24.0,205.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('Olin', 'GeorgiaTech')",25.0,205.0,{'0-1': '0>1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",1.0,206.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",2.0,206.0,{'0-1': '0<1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",3.0,206.0,{'0-1': '0>1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",4.0,206.0,{'0-1': '0=1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",5.0,206.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",6.0,206.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",7.0,206.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",9.0,206.0,{'0-1': '0NA1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",10.0,206.0,{'0-1': '0>1'}
A3VBNWON5XOUVS,"('U Pitt', 'Yale')",12.0,206.0,{'0-1': '0<1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",49.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",50.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",51.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",52.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",53.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",54.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",55.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",56.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",57.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('UPenn', 'Yale')",58.0,201.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",1.0,205.0,{'0-1': '0<1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",2.0,205.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",3.0,205.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",4.0,205.0,{'0-1': '0>1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",5.0,205.0,{'0-1': '0>1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",8.0,205.0,{'0-1': '0>1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",9.0,205.0,{'0-1': '0<1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",10.0,205.0,{'0-1': '0=1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",12.0,205.0,{'0-1': '0NA1'}
A28A7NZUJWGZ7Q,"('Olin', 'GeorgiaTech')",13.0,205.0,{'0-1': '0NA1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",26.0,205.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",33.0,205.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",34.0,205.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",35.0,205.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",36.0,205.0,{'0-1': '0=1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",37.0,205.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",42.0,205.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",43.0,205.0,{'0-1': '0>1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",47.0,205.0,{'0-1': '0>1'}
A2OG7QWTB0Y8T0,"('Olin', 'GeorgiaTech')",49.0,205.0,{'0-1': '0>1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",13.0,206.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",14.0,206.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",15.0,206.0,{'0-1': '0>1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",16.0,206.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",17.0,206.0,{'0-1': '0>1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",18.0,206.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",19.0,206.0,{'0-1': '0>1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",20.0,206.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",21.0,206.0,{'0-1': '0<1'}
A2OG7QWTB0Y8T0,"('U Pitt', 'Yale')",22.0,206.0,{'0-1': '0<1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",32.0,200.0,{'0-1': '0>1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",33.0,200.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",34.0,200.0,{'0-1': '0=1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",35.0,200.0,{'0-1': '0>1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",36.0,200.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",37.0,200.0,{'0-1': '0=1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",38.0,200.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",39.0,200.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",40.0,200.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('Carleton', 'Amherst')",41.0,200.0,{'0-1': '0NA1'}
AJKB6GCZQNDUI,"('UPenn', 'Yale')",28.0,201.0,{'0-1': '0=1'}
AJKB6GCZQNDUI,"('UPenn', 'Yale')",29.0,201.0,{'0-1': '0=1'}
AJKB6GCZQNDUI,"('UPenn', 'Yale')",30.0,201.0,{'0-1': '0>1'}
AJKB6GCZQNDUI,"('UPenn', 'Yale')",31.0,201.0,{'0-1': '0NA1'}
