Dataset,Comment,Alternative1,Alternative2,Label
156,56,University of Georgia,Indiana University,1
156,57,University of Georgia,Indiana University,1
156,58,University of Georgia,Indiana University,2
156,59,University of Georgia,Indiana University,0
156,60,University of Georgia,Indiana University,2
154,32,Pennsylvania State University,Rutgers University,0
154,32,Pennsylvania State University,Virginia Tech,0
154,32,Rutgers University,Virginia Tech,0
154,33,Pennsylvania State University,Rutgers University,0
154,33,Pennsylvania State University,Virginia Tech,3
154,33,Rutgers University,Virginia Tech,0
154,35,Pennsylvania State University,Rutgers University,0
154,35,Pennsylvania State University,Virginia Tech,2
154,35,Rutgers University,Virginia Tech,0
154,37,Pennsylvania State University,Rutgers University,0
154,37,Pennsylvania State University,Virginia Tech,0
154,37,Rutgers University,Virginia Tech,0
154,38,Pennsylvania State University,Rutgers University,0
154,38,Pennsylvania State University,Virginia Tech,0
154,38,Rutgers University,Virginia Tech,0
154,39,Pennsylvania State University,Rutgers University,0
154,39,Pennsylvania State University,Virginia Tech,0
154,39,Rutgers University,Virginia Tech,0
154,40,Pennsylvania State University,Rutgers University,0
154,40,Pennsylvania State University,Virginia Tech,0
154,40,Rutgers University,Virginia Tech,0
154,41,Pennsylvania State University,Rutgers University,0
154,41,Pennsylvania State University,Virginia Tech,0
154,41,Rutgers University,Virginia Tech,0
154,42,Pennsylvania State University,Rutgers University,0
154,42,Pennsylvania State University,Virginia Tech,0
154,42,Rutgers University,Virginia Tech,0
154,43,Pennsylvania State University,Rutgers University,0
154,43,Pennsylvania State University,Virginia Tech,0
154,43,Rutgers University,Virginia Tech,0
156,17,University of Georgia,Indiana University,1
156,18,University of Georgia,Indiana University,0
156,21,University of Georgia,Indiana University,0
156,23,University of Georgia,Indiana University,0
156,24,University of Georgia,Indiana University,0
156,25,University of Georgia,Indiana University,1
156,27,University of Georgia,Indiana University,0
156,29,University of Georgia,Indiana University,0
156,32,University of Georgia,Indiana University,1
156,34,University of Georgia,Indiana University,2
154,44,Pennsylvania State University,Rutgers University,0
154,44,Pennsylvania State University,Virginia Tech,0
154,44,Rutgers University,Virginia Tech,2
154,45,Pennsylvania State University,Rutgers University,0
154,45,Pennsylvania State University,Virginia Tech,0
154,45,Rutgers University,Virginia Tech,2
154,46,Pennsylvania State University,Rutgers University,0
154,46,Pennsylvania State University,Virginia Tech,0
154,46,Rutgers University,Virginia Tech,2
154,47,Pennsylvania State University,Rutgers University,0
154,47,Pennsylvania State University,Virginia Tech,0
154,47,Rutgers University,Virginia Tech,2
154,49,Pennsylvania State University,Rutgers University,0
154,49,Pennsylvania State University,Virginia Tech,0
154,49,Rutgers University,Virginia Tech,0
154,50,Pennsylvania State University,Rutgers University,0
154,50,Pennsylvania State University,Virginia Tech,0
154,50,Rutgers University,Virginia Tech,0
154,51,Pennsylvania State University,Rutgers University,0
154,51,Pennsylvania State University,Virginia Tech,0
154,51,Rutgers University,Virginia Tech,2
154,52,Pennsylvania State University,Rutgers University,0
154,52,Pennsylvania State University,Virginia Tech,0
154,52,Rutgers University,Virginia Tech,0
154,53,Pennsylvania State University,Rutgers University,0
154,53,Pennsylvania State University,Virginia Tech,0
154,53,Rutgers University,Virginia Tech,0
154,55,Pennsylvania State University,Rutgers University,2
154,55,Pennsylvania State University,Virginia Tech,0
154,55,Rutgers University,Virginia Tech,1
156,36,University of Georgia,Indiana University,3
156,37,University of Georgia,Indiana University,3
156,38,University of Georgia,Indiana University,1
156,41,University of Georgia,Indiana University,1
156,42,University of Georgia,Indiana University,0
156,44,University of Georgia,Indiana University,1
156,46,University of Georgia,Indiana University,1
156,48,University of Georgia,Indiana University,2
156,49,University of Georgia,Indiana University,1
156,50,University of Georgia,Indiana University,0
152,59,Pennsylvania State University,University of Pittsburgh,2
152,60,Pennsylvania State University,University of Pittsburgh,0
152,61,Pennsylvania State University,University of Pittsburgh,0
152,63,Pennsylvania State University,University of Pittsburgh,0
152,64,Pennsylvania State University,University of Pittsburgh,1
154,1,Pennsylvania State University,Rutgers University,0
154,1,Pennsylvania State University,Virginia Tech,2
154,1,Rutgers University,Virginia Tech,2
154,2,Pennsylvania State University,Rutgers University,0
154,2,Pennsylvania State University,Virginia Tech,3
154,2,Rutgers University,Virginia Tech,2
154,4,Pennsylvania State University,Rutgers University,0
154,4,Pennsylvania State University,Virginia Tech,3
154,4,Rutgers University,Virginia Tech,2
154,5,Pennsylvania State University,Rutgers University,0
154,5,Pennsylvania State University,Virginia Tech,2
154,5,Rutgers University,Virginia Tech,2
154,6,Pennsylvania State University,Rutgers University,0
154,6,Pennsylvania State University,Virginia Tech,2
154,6,Rutgers University,Virginia Tech,2
154,7,Pennsylvania State University,Rutgers University,0
154,7,Pennsylvania State University,Virginia Tech,2
154,7,Rutgers University,Virginia Tech,2
154,9,Pennsylvania State University,Rutgers University,0
154,9,Pennsylvania State University,Virginia Tech,2
154,9,Rutgers University,Virginia Tech,2
154,11,Pennsylvania State University,Rutgers University,0
154,11,Pennsylvania State University,Virginia Tech,0
154,11,Rutgers University,Virginia Tech,0
154,12,Pennsylvania State University,Rutgers University,0
154,12,Pennsylvania State University,Virginia Tech,0
154,12,Rutgers University,Virginia Tech,0
154,13,Pennsylvania State University,Rutgers University,3
154,13,Pennsylvania State University,Virginia Tech,0
154,13,Rutgers University,Virginia Tech,0
157,54,Vassar College,Kenyon College,1
157,55,Vassar College,Kenyon College,2
157,56,Vassar College,Kenyon College,2
157,57,Vassar College,Kenyon College,0
207,47,Cornell University,University of Michigan,1
152,46,Pennsylvania State University,University of Pittsburgh,2
152,48,Pennsylvania State University,University of Pittsburgh,1
152,49,Pennsylvania State University,University of Pittsburgh,1
152,50,Pennsylvania State University,University of Pittsburgh,0
152,52,Pennsylvania State University,University of Pittsburgh,1
152,54,Pennsylvania State University,University of Pittsburgh,1
152,55,Pennsylvania State University,University of Pittsburgh,3
152,56,Pennsylvania State University,University of Pittsburgh,0
152,57,Pennsylvania State University,University of Pittsburgh,0
152,58,Pennsylvania State University,University of Pittsburgh,0
153,37,Pennsylvania State University,North Carolina State University,1
153,37,Pennsylvania State University,Virginia Tech,1
153,37,North Carolina State University,Virginia Tech,3
153,39,Pennsylvania State University,North Carolina State University,0
153,39,Pennsylvania State University,Virginia Tech,3
153,39,North Carolina State University,Virginia Tech,1
153,41,Pennsylvania State University,North Carolina State University,1
153,41,Pennsylvania State University,Virginia Tech,0
153,41,North Carolina State University,Virginia Tech,3
153,42,Pennsylvania State University,North Carolina State University,1
153,42,Pennsylvania State University,Virginia Tech,0
153,42,North Carolina State University,Virginia Tech,3
153,43,Pennsylvania State University,North Carolina State University,0
153,43,Pennsylvania State University,Virginia Tech,3
153,43,North Carolina State University,Virginia Tech,2
153,44,Pennsylvania State University,North Carolina State University,1
153,44,Pennsylvania State University,Virginia Tech,0
153,44,North Carolina State University,Virginia Tech,3
153,45,Pennsylvania State University,North Carolina State University,3
153,45,Pennsylvania State University,Virginia Tech,0
153,45,North Carolina State University,Virginia Tech,2
153,46,Pennsylvania State University,North Carolina State University,3
153,46,Pennsylvania State University,Virginia Tech,3
153,46,North Carolina State University,Virginia Tech,2
153,47,Pennsylvania State University,North Carolina State University,1
153,47,Pennsylvania State University,Virginia Tech,2
153,47,North Carolina State University,Virginia Tech,0
153,50,Pennsylvania State University,North Carolina State University,1
153,50,Pennsylvania State University,Virginia Tech,0
153,50,North Carolina State University,Virginia Tech,3
152,32,Pennsylvania State University,University of Pittsburgh,0
152,34,Pennsylvania State University,University of Pittsburgh,0
152,35,Pennsylvania State University,University of Pittsburgh,0
152,36,Pennsylvania State University,University of Pittsburgh,3
152,37,Pennsylvania State University,University of Pittsburgh,2
152,39,Pennsylvania State University,University of Pittsburgh,0
152,40,Pennsylvania State University,University of Pittsburgh,2
152,42,Pennsylvania State University,University of Pittsburgh,2
152,43,Pennsylvania State University,University of Pittsburgh,2
152,45,Pennsylvania State University,University of Pittsburgh,2
153,21,Pennsylvania State University,North Carolina State University,3
153,21,Pennsylvania State University,Virginia Tech,0
153,21,North Carolina State University,Virginia Tech,0
153,22,Pennsylvania State University,North Carolina State University,3
153,22,Pennsylvania State University,Virginia Tech,2
153,22,North Carolina State University,Virginia Tech,2
153,23,Pennsylvania State University,North Carolina State University,0
153,23,Pennsylvania State University,Virginia Tech,0
153,23,North Carolina State University,Virginia Tech,0
153,24,Pennsylvania State University,North Carolina State University,0
153,24,Pennsylvania State University,Virginia Tech,0
153,24,North Carolina State University,Virginia Tech,0
153,26,Pennsylvania State University,North Carolina State University,2
153,26,Pennsylvania State University,Virginia Tech,0
153,26,North Carolina State University,Virginia Tech,0
153,27,Pennsylvania State University,North Carolina State University,0
153,27,Pennsylvania State University,Virginia Tech,2
153,27,North Carolina State University,Virginia Tech,2
153,28,Pennsylvania State University,North Carolina State University,3
153,28,Pennsylvania State University,Virginia Tech,3
153,28,North Carolina State University,Virginia Tech,3
153,30,Pennsylvania State University,North Carolina State University,0
153,30,Pennsylvania State University,Virginia Tech,0
153,30,North Carolina State University,Virginia Tech,0
153,32,Pennsylvania State University,North Carolina State University,0
153,32,Pennsylvania State University,Virginia Tech,0
153,32,North Carolina State University,Virginia Tech,0
153,33,Pennsylvania State University,North Carolina State University,0
153,33,Pennsylvania State University,Virginia Tech,0
153,33,North Carolina State University,Virginia Tech,0
152,16,Pennsylvania State University,University of Pittsburgh,0
152,18,Pennsylvania State University,University of Pittsburgh,0
152,19,Pennsylvania State University,University of Pittsburgh,0
152,22,Pennsylvania State University,University of Pittsburgh,0
152,23,Pennsylvania State University,University of Pittsburgh,0
152,24,Pennsylvania State University,University of Pittsburgh,0
152,26,Pennsylvania State University,University of Pittsburgh,0
152,27,Pennsylvania State University,University of Pittsburgh,0
152,29,Pennsylvania State University,University of Pittsburgh,0
152,31,Pennsylvania State University,University of Pittsburgh,0
153,1,Pennsylvania State University,North Carolina State University,3
153,1,Pennsylvania State University,Virginia Tech,0
153,1,North Carolina State University,Virginia Tech,1
153,2,Pennsylvania State University,North Carolina State University,1
153,2,Pennsylvania State University,Virginia Tech,3
153,2,North Carolina State University,Virginia Tech,1
153,3,Pennsylvania State University,North Carolina State University,0
153,3,Pennsylvania State University,Virginia Tech,0
153,3,North Carolina State University,Virginia Tech,0
153,4,Pennsylvania State University,North Carolina State University,3
153,4,Pennsylvania State University,Virginia Tech,3
153,4,North Carolina State University,Virginia Tech,1
153,9,Pennsylvania State University,North Carolina State University,3
153,9,Pennsylvania State University,Virginia Tech,3
153,9,North Carolina State University,Virginia Tech,3
153,10,Pennsylvania State University,North Carolina State University,0
153,10,Pennsylvania State University,Virginia Tech,0
153,10,North Carolina State University,Virginia Tech,0
153,13,Pennsylvania State University,North Carolina State University,3
153,13,Pennsylvania State University,Virginia Tech,3
153,13,North Carolina State University,Virginia Tech,3
153,14,Pennsylvania State University,North Carolina State University,0
153,14,Pennsylvania State University,Virginia Tech,0
153,14,North Carolina State University,Virginia Tech,0
153,17,Pennsylvania State University,North Carolina State University,0
153,17,Pennsylvania State University,Virginia Tech,0
153,17,North Carolina State University,Virginia Tech,0
153,19,Pennsylvania State University,North Carolina State University,0
153,19,Pennsylvania State University,Virginia Tech,0
153,19,North Carolina State University,Virginia Tech,0
150,47,California Institute of Technology,Johns Hopkins University,1
150,47,California Institute of Technology,Georgia Institute of Technology,0
150,47,Johns Hopkins University,Georgia Institute of Technology,0
150,48,California Institute of Technology,Johns Hopkins University,0
150,48,California Institute of Technology,Georgia Institute of Technology,0
150,48,Johns Hopkins University,Georgia Institute of Technology,0
150,49,California Institute of Technology,Johns Hopkins University,1
150,49,California Institute of Technology,Georgia Institute of Technology,0
150,49,Johns Hopkins University,Georgia Institute of Technology,0
150,50,California Institute of Technology,Johns Hopkins University,1
150,50,California Institute of Technology,Georgia Institute of Technology,0
150,50,Johns Hopkins University,Georgia Institute of Technology,0
150,51,California Institute of Technology,Johns Hopkins University,0
150,51,California Institute of Technology,Georgia Institute of Technology,0
150,51,Johns Hopkins University,Georgia Institute of Technology,0
150,52,California Institute of Technology,Johns Hopkins University,0
150,52,California Institute of Technology,Georgia Institute of Technology,0
150,52,Johns Hopkins University,Georgia Institute of Technology,0
150,53,California Institute of Technology,Johns Hopkins University,0
150,53,California Institute of Technology,Georgia Institute of Technology,0
150,53,Johns Hopkins University,Georgia Institute of Technology,0
150,54,California Institute of Technology,Johns Hopkins University,0
150,54,California Institute of Technology,Georgia Institute of Technology,0
150,54,Johns Hopkins University,Georgia Institute of Technology,0
150,55,California Institute of Technology,Johns Hopkins University,0
150,55,California Institute of Technology,Georgia Institute of Technology,0
150,55,Johns Hopkins University,Georgia Institute of Technology,2
152,2,Pennsylvania State University,University of Pittsburgh,2
152,3,Pennsylvania State University,University of Pittsburgh,2
152,5,Pennsylvania State University,University of Pittsburgh,2
152,8,Pennsylvania State University,University of Pittsburgh,0
152,9,Pennsylvania State University,University of Pittsburgh,2
152,10,Pennsylvania State University,University of Pittsburgh,0
152,11,Pennsylvania State University,University of Pittsburgh,0
152,12,Pennsylvania State University,University of Pittsburgh,0
152,13,Pennsylvania State University,University of Pittsburgh,3
152,15,Pennsylvania State University,University of Pittsburgh,0
188,59,Temple University,University of Nebraska-Lincoln,3
150,35,California Institute of Technology,Johns Hopkins University,0
150,35,California Institute of Technology,Georgia Institute of Technology,0
150,35,Johns Hopkins University,Georgia Institute of Technology,0
150,36,California Institute of Technology,Johns Hopkins University,0
150,36,California Institute of Technology,Georgia Institute of Technology,0
150,36,Johns Hopkins University,Georgia Institute of Technology,0
150,38,California Institute of Technology,Johns Hopkins University,0
150,38,California Institute of Technology,Georgia Institute of Technology,0
150,38,Johns Hopkins University,Georgia Institute of Technology,0
150,39,California Institute of Technology,Johns Hopkins University,0
150,39,California Institute of Technology,Georgia Institute of Technology,0
150,39,Johns Hopkins University,Georgia Institute of Technology,0
150,40,California Institute of Technology,Johns Hopkins University,0
150,40,California Institute of Technology,Georgia Institute of Technology,0
150,40,Johns Hopkins University,Georgia Institute of Technology,0
150,41,California Institute of Technology,Johns Hopkins University,0
150,41,California Institute of Technology,Georgia Institute of Technology,0
150,41,Johns Hopkins University,Georgia Institute of Technology,0
150,42,California Institute of Technology,Johns Hopkins University,3
150,42,California Institute of Technology,Georgia Institute of Technology,3
150,42,Johns Hopkins University,Georgia Institute of Technology,1
150,43,California Institute of Technology,Johns Hopkins University,1
150,43,California Institute of Technology,Georgia Institute of Technology,3
150,43,Johns Hopkins University,Georgia Institute of Technology,3
150,45,California Institute of Technology,Johns Hopkins University,0
150,45,California Institute of Technology,Georgia Institute of Technology,2
150,45,Johns Hopkins University,Georgia Institute of Technology,0
150,46,California Institute of Technology,Johns Hopkins University,2
150,46,California Institute of Technology,Georgia Institute of Technology,3
150,46,Johns Hopkins University,Georgia Institute of Technology,1
151,38,University of Richmond,Haverford College,2
151,39,University of Richmond,Haverford College,3
151,40,University of Richmond,Haverford College,1
151,42,University of Richmond,Haverford College,2
151,43,University of Richmond,Haverford College,2
151,44,University of Richmond,Haverford College,1
151,45,University of Richmond,Haverford College,2
151,46,University of Richmond,Haverford College,1
151,47,University of Richmond,Haverford College,0
151,48,University of Richmond,Haverford College,0
150,24,California Institute of Technology,Johns Hopkins University,2
150,24,California Institute of Technology,Georgia Institute of Technology,2
150,24,Johns Hopkins University,Georgia Institute of Technology,1
150,25,California Institute of Technology,Johns Hopkins University,2
150,25,California Institute of Technology,Georgia Institute of Technology,2
150,25,Johns Hopkins University,Georgia Institute of Technology,2
150,26,California Institute of Technology,Johns Hopkins University,2
150,26,California Institute of Technology,Georgia Institute of Technology,1
150,26,Johns Hopkins University,Georgia Institute of Technology,2
150,27,California Institute of Technology,Johns Hopkins University,1
150,27,California Institute of Technology,Georgia Institute of Technology,1
150,27,Johns Hopkins University,Georgia Institute of Technology,1
150,28,California Institute of Technology,Johns Hopkins University,1
150,28,California Institute of Technology,Georgia Institute of Technology,2
150,28,Johns Hopkins University,Georgia Institute of Technology,2
150,29,California Institute of Technology,Johns Hopkins University,1
150,29,California Institute of Technology,Georgia Institute of Technology,1
150,29,Johns Hopkins University,Georgia Institute of Technology,2
150,30,California Institute of Technology,Johns Hopkins University,2
150,30,California Institute of Technology,Georgia Institute of Technology,2
150,30,Johns Hopkins University,Georgia Institute of Technology,1
150,31,California Institute of Technology,Johns Hopkins University,0
150,31,California Institute of Technology,Georgia Institute of Technology,0
150,31,Johns Hopkins University,Georgia Institute of Technology,0
150,32,California Institute of Technology,Johns Hopkins University,2
150,32,California Institute of Technology,Georgia Institute of Technology,1
150,32,Johns Hopkins University,Georgia Institute of Technology,1
150,33,California Institute of Technology,Johns Hopkins University,1
150,33,California Institute of Technology,Georgia Institute of Technology,2
150,33,Johns Hopkins University,Georgia Institute of Technology,1
151,11,University of Richmond,Haverford College,3
151,12,University of Richmond,Haverford College,2
151,13,University of Richmond,Haverford College,2
151,20,University of Richmond,Haverford College,1
151,23,University of Richmond,Haverford College,1
151,28,University of Richmond,Haverford College,2
151,30,University of Richmond,Haverford College,1
151,31,University of Richmond,Haverford College,2
151,32,University of Richmond,Haverford College,1
151,37,University of Richmond,Haverford College,2
150,14,California Institute of Technology,Johns Hopkins University,0
150,14,California Institute of Technology,Georgia Institute of Technology,0
150,14,Johns Hopkins University,Georgia Institute of Technology,0
150,15,California Institute of Technology,Johns Hopkins University,3
150,15,California Institute of Technology,Georgia Institute of Technology,3
150,15,Johns Hopkins University,Georgia Institute of Technology,3
150,16,California Institute of Technology,Johns Hopkins University,3
150,16,California Institute of Technology,Georgia Institute of Technology,1
150,16,Johns Hopkins University,Georgia Institute of Technology,1
150,17,California Institute of Technology,Johns Hopkins University,0
150,17,California Institute of Technology,Georgia Institute of Technology,0
150,17,Johns Hopkins University,Georgia Institute of Technology,0
150,18,California Institute of Technology,Johns Hopkins University,2
150,18,California Institute of Technology,Georgia Institute of Technology,3
150,18,Johns Hopkins University,Georgia Institute of Technology,1
150,19,California Institute of Technology,Johns Hopkins University,0
150,19,California Institute of Technology,Georgia Institute of Technology,0
150,19,Johns Hopkins University,Georgia Institute of Technology,0
150,20,California Institute of Technology,Johns Hopkins University,2
150,20,California Institute of Technology,Georgia Institute of Technology,0
150,20,Johns Hopkins University,Georgia Institute of Technology,1
150,21,California Institute of Technology,Johns Hopkins University,0
150,21,California Institute of Technology,Georgia Institute of Technology,0
150,21,Johns Hopkins University,Georgia Institute of Technology,2
150,22,California Institute of Technology,Johns Hopkins University,1
150,22,California Institute of Technology,Georgia Institute of Technology,1
150,22,Johns Hopkins University,Georgia Institute of Technology,2
150,23,California Institute of Technology,Johns Hopkins University,3
150,23,California Institute of Technology,Georgia Institute of Technology,3
150,23,Johns Hopkins University,Georgia Institute of Technology,3
151,1,University of Richmond,Haverford College,3
151,2,University of Richmond,Haverford College,2
151,3,University of Richmond,Haverford College,3
151,4,University of Richmond,Haverford College,1
151,5,University of Richmond,Haverford College,2
151,6,University of Richmond,Haverford College,3
151,7,University of Richmond,Haverford College,1
151,8,University of Richmond,Haverford College,1
151,9,University of Richmond,Haverford College,0
151,10,University of Richmond,Haverford College,0
